session_id,administrative,informational,product_related
9262,0.0,0.0,2606.779545
9263,131.0,0.0,285.5
9264,202.25,0.0,4877.122575
9265,0.0,8.0,1514.83631
9266,0.0,0.0,896.5
9267,89.5,0.0,1572.2
9268,30.0,0.0,567.25
9269,0.0,0.0,5878.940603
9270,0.0,0.0,314.6964286
9271,0.0,0.0,445.625
9272,302.5,0.0,257.1666667
9273,39.5,0.0,986.9333333
9274,140.25,282.0,213.5
9275,0.0,0.0,549.2
9276,38.5,0.0,130.05
9278,92.75,7.0,1347.9625
9279,0.0,0.0,1040.1
9280,295.9619048,0.0,2033.845238
9281,115.5,0.0,1833.244643
9282,0.0,0.0,138.375
9283,0.0,0.0,445.0
9284,207.0,0.0,1592.233333
9285,0.0,10.0,2366.192105
9286,47.5,0.0,472.4166667
9287,0.0,0.0,1438.0
9288,0.0,0.0,125.5
9289,0.0,0.0,143.25
9290,0.0,0.0,145.5
9291,0.0,0.0,117.75
9292,269.0416667,64.5,6400.430101
9293,134.5,0.0,237.6666667
9294,126.0769231,43.33333333,1395.445862
9295,67.5,0.0,1660.0
9297,0.0,0.0,1368.0
9298,85.5,0.0,2188.258333
9299,241.8541667,27.5,10014.26935
9300,130.5,0.0,876.55
9301,0.0,0.0,3184.815705
9302,138.5,0.0,546.6071429
9303,0.0,0.0,186.25
9304,15.0,0.0,523.25
9305,0.0,0.0,801.05
9306,0.0,0.0,92.25
9308,303.9279762,0.0,1853.286538
9309,0.0,0.0,1558.25
9310,0.0,0.0,312.35
9311,0.0,0.0,573.75
9312,350.6,406.9166667,2435.74375
9313,0.0,0.0,241.4
9314,0.0,0.0,2259.047619
9315,251.75,0.0,50.0
9316,0.0,0.0,1338.778571
9317,0.0,98.66666667,3085.25
9318,0.0,0.0,3723.529739
9319,65.5,0.0,354.5833333
9320,14.0,0.0,1317.795833
9322,0.0,0.0,661.4455285
9323,163.3333333,0.0,1949.647252
9324,65.5,0.0,1544.855159
9325,173.2632132,0.0,1465.555338
9326,0.0,0.0,70.5
9327,0.0,0.0,3247.583333
9328,12.0,0.0,1733.658333
9329,0.0,0.0,82.5
9330,13.0,0.0,477.5
9331,45.5,1021.666667,3376.027564
9332,0.0,0.0,629.8583333
9333,249.3916667,103.0,2582.699717
9334,41.0,0.0,2428.35
9335,0.0,34.3,4045.726634
9336,103.0,0.0,2081.5
9337,187.6944444,495.5,2743.213113
9338,0.0,0.0,203.5
9339,0.0,0.0,254.5
9340,34.0,0.0,161.55
9341,92.0,0.0,4155.620833
9342,12.625,95.0,1268.125
9343,0.0,0.0,155.5
9344,0.0,0.0,2374.5
9345,216.25,107.0,1056.511364
9347,129.0,0.0,2378.263492
9348,21.0,0.0,2587.530411
9349,150.375,0.0,219.5833333
9350,0.0,0.0,1542.35
9351,55.5,18.0,444.75
9352,66.0,0.0,1423.790476
9353,0.0,0.0,184.0
9354,1528.25,91.0,1548.08631
9355,0.0,0.0,234.1
9356,88.0,1174.0,6014.398401
9357,0.0,0.0,251.0
9358,0.0,0.0,3181.5
9359,0.0,0.0,383.0
9360,0.0,0.0,530.625
9361,47.5,0.0,1202.875
9362,35.0,0.0,117.0833333
9363,0.0,38.5,1835.556213
9364,0.0,0.0,867.7777778
9365,31.70833333,4.0,946.3934211
9367,52.66666667,0.0,2303.183333
9368,54.5,0.0,66.5
9369,175.9345238,54.5,6606.783899
9370,0.0,0.0,15.0
9371,42.0,28.5,1367.0
9372,160.1115392,1079.833333,7405.360281
9373,63.08333333,0.0,3486.370682
9374,0.0,0.0,1267.25
9375,96.0,0.0,1260.524994
9376,0.0,0.0,2239.363889
9377,37.0,0.0,224.25
9378,0.0,16.0,1621.766667
9379,71.2,0.0,3800.089234
9380,0.0,0.0,925.8988095
9381,0.0,0.0,212.9166667
9382,47.5,17.0,1202.916667
9383,162.2291667,0.0,2681.998105
9384,80.25,0.0,2618.681061
9386,0.0,0.0,740.1666667
9387,30.75,0.0,4760.778303
9388,0.0,0.0,4262.966667
9389,0.0,0.0,130.75
9390,0.0,45.5,3228.502137
9391,37.5,0.0,2018.3
9392,0.0,0.0,47.0
9393,0.0,0.0,658.25
9394,0.0,0.0,109.25
9395,195.4864719,60.5,2267.472565
9396,0.0,0.0,4.0
9397,0.0,0.0,206.5
9398,0.0,0.0,82.0
9399,22.0,0.0,4251.74125
9400,644.5,166.5,1629.641667
9401,212.7616279,109.0,9049.534024
9402,0.0,0.0,125.5
9403,76.0,0.0,5106.262991
9404,0.0,191.3333333,1315.455182
9406,0.0,0.0,98.66666667
9408,6.333333333,0.0,1378.166667
9409,0.0,0.0,348.25
9410,0.0,0.0,382.25
9411,0.0,0.0,256.5
9412,0.0,0.0,249.0
9413,98.91666667,0.0,4096.712716
9414,18.0,0.0,1288.130556
9415,0.0,0.0,594.0
9416,158.7,0.0,1364.266667
9418,0.0,0.0,189.25
9419,98.5,0.0,281.75
9420,87.91666667,0.0,1621.025379
9421,0.0,0.0,2323.166667
9422,324.0,40.5,338.25
9423,38.0,0.0,15.0
9424,0.0,0.0,459.6666667
9425,30.5,0.0,2431.242995
9426,0.0,0.0,1151.0
9427,0.0,0.0,155.0
9428,0.0,0.0,32.0
9429,0.0,0.0,1048.980263
9430,0.0,0.0,115.6666667
9431,0.0,0.0,94.75
9432,82.0,0.0,1243.17619
9433,120.5,260.5,1148.166667
9434,150.4444444,0.0,659.6361111
9435,0.0,0.0,42.0
9437,5.0,0.0,1990.125
9438,33.5,0.0,398.4
9439,42.5,0.0,2413.754403
9440,0.0,0.0,422.1666667
9441,0.0,0.0,62.25
9442,0.0,35.5,3313.455754
9443,0.0,0.0,651.0
9444,0.0,0.0,96.0
9445,0.0,0.0,126.25
9446,0.0,0.0,11.5
9447,42.5,54.5,3954.95
9449,726.0,0.0,3993.833333
9450,0.0,0.0,1071.083333
9451,0.0,0.0,148.5
9452,0.0,0.0,315.3
9453,86.0,0.0,3188.483333
9454,0.0,0.0,1056.658333
9455,0.0,0.0,115.0
9456,22.0,41.5,3397.957955
9457,23.375,231.6,996.1480769
9458,201.5625,2.0,5696.165963
9459,74.75,86.75,2003.375779
9461,235.625,0.0,629.2916667
9462,0.0,0.0,819.5892857
9463,109.0,0.0,652.5
9464,0.0,0.0,974.0833333
9466,133.4,0.0,2666.066667
9467,636.0,0.0,3374.016667
9468,237.25,181.0,3445.0125
9469,0.0,0.0,66.25
9470,0.0,0.0,348.75
9471,19.0,0.0,51.5
9472,0.0,0.0,748.25
9473,27.0,0.0,1579.375
9474,0.0,0.0,11.0
9475,0.0,0.0,104.6666667
9476,74.5,88.0,3770.021698
9477,65.83333333,39.66666667,5520.175505
9478,0.0,0.0,171.0
9479,0.0,0.0,130.0
9480,0.0,0.0,22.0
9481,0.0,0.0,1078.583117
9482,162.7,205.0,2983.358135
9483,0.0,0.0,69.75
9484,722.2083333,151.5,10340.36916
9485,122.1,158.5,8701.851617
9486,250.5,0.0,0.0
9487,69.83333333,0.0,4885.049069
9488,158.5,15.0,2193.383333
9489,84.4375,147.0,1092.354167
9490,0.0,0.0,977.125
9491,79.5,31.5,5410.956705
9492,268.0,84.0,1679.666667
9493,30.5,0.0,1333.166667
9494,25.5,0.0,914.2294372
9496,0.0,0.0,349.5
9497,0.0,0.0,105.0
9498,0.0,0.0,315.0833333
9499,0.0,0.0,3873.02197
9500,353.5,0.0,583.0833333
9501,0.0,0.0,155.5
9502,0.0,0.0,2780.609524
9503,0.0,0.0,612.2083333
9504,266.875,0.0,2092.5
9506,48.5,32.0,2336.319444
9507,0.0,0.0,747.0428571
9508,205.9924242,65.0,1090.385281
9509,0.0,0.0,1975.825
9510,225.25,0.0,3367.041281
9511,0.0,0.0,647.1428571
9512,98.0,0.0,60.0
9513,0.0,0.0,138.5416667
9514,0.0,0.0,298.0
9515,0.0,1729.0,1401.083333
9516,0.0,0.0,393.7888889
9517,0.0,0.0,2478.0
9518,33.5,0.0,1702.916667
9519,0.0,0.0,1401.50873
9521,57.425,55.0,281.425
9522,0.0,0.0,1491.775
9523,0.0,0.0,2056.106981
9524,0.0,0.0,63.0
9525,36.25,10.0,2109.919048
9526,63.25,0.0,460.75
9527,103.0833333,39.25,1406.95
9528,4.0,161.5,3757.079762
9529,37.25,5.0,1295.008333
9530,0.0,0.0,1002.104167
9531,96.625,0.0,1883.725
9532,95.0,0.0,445.0
9533,0.0,0.0,2243.676587
9534,0.0,0.0,191.0
9535,0.0,0.0,193.3666667
9536,0.0,0.0,1690.778409
9537,48.0,58.5,1698.0
9538,7.0,103.75,3517.039683
9539,80.5,0.0,472.5
9540,106.0,0.0,8684.983333
9541,29.5,0.0,1653.395833
9542,24.91666667,7.666666667,3561.139286
9543,22.27777778,0.0,36.90277778
9544,522.25,0.0,1899.058333
9545,0.0,0.0,46.25
9546,224.0,42.0,5098.75498
9548,0.0,0.0,90.5
9549,132.0,8.5,5080.233631
9550,161.35,0.0,251.9
9551,12.0,0.0,851.25
9554,3.0,0.0,543.0
9555,0.0,0.0,185.5
9556,18.83333333,0.0,23.83333333
9557,0.0,0.0,1964.847222
9559,293.5785714,26.0,3457.628812
9560,88.60416667,0.0,2997.00203
9561,0.0,0.0,4022.0
9562,0.0,0.0,41.5
9563,1172.0,0.0,1542.791667
9564,347.7916667,0.0,2434.144872
9565,283.375,590.0,5442.085417
9566,0.0,0.0,3299.525
9567,0.0,0.0,885.75
9568,0.0,0.0,219.55
9570,0.0,0.0,47.5
9571,113.8333333,0.0,23.66666667
9572,243.1666667,0.0,671.6428571
9573,145.7708333,408.5,6566.867562
9574,102.0,0.0,501.5
9575,0.0,0.0,770.25
9576,68.33333333,0.0,1370.038095
9577,743.5824176,909.25,11835.10389
9579,218.8333333,0.0,916.4583333
9580,0.0,0.0,132.5
9581,30.0,0.0,14.0
9583,170.25,0.0,3057.045833
9584,0.0,0.0,442.5
9585,151.5666667,0.0,2446.144571
9586,238.4833333,0.0,269.2333333
9587,110.5,48.0,156.0
9588,34.5,0.0,819.15
9589,0.0,0.0,1434.908333
9590,122.0,0.0,177.25
9591,0.0,0.0,1950.840873
9592,0.0,0.0,116.75
9593,75.41666667,105.0,752.5666667
9594,736.0,9.0,2171.547149
9595,463.75,337.5,6123.741494
9596,0.0,5.5,4310.775
9597,42.0,0.0,502.525
9598,171.5,178.5,1565.958333
9599,82.0,137.5,2595.095833
9600,41.5,0.0,1140.15
9602,488.462963,0.0,3327.537566
9603,0.0,0.0,664.5
9604,140.875,0.0,2625.185014
9605,0.0,485.8333333,3747.814286
9606,8.0,61.5,1126.25
9607,36.75,9.0,393.5833333
9608,22.9,0.0,5962.732411
9609,99.5,0.0,21.25
9610,0.0,0.0,121.75
9611,65.5,0.0,263.0
9612,78.0,0.0,325.0
9613,0.0,0.0,178.8333333
9614,0.0,0.0,165.5833333
9615,63.5,0.0,58.9
9616,0.0,447.5,1381.75
9617,408.4083333,47.5,1547.477273
9618,0.0,0.0,465.6333333
9619,0.0,0.0,328.5
9620,70.5,0.0,737.1819347
9621,0.0,0.0,55.5
9622,0.0,0.0,145.0
9623,0.0,478.9166667,204.0
9624,17.0,0.0,1340.583333
9625,0.0,0.0,742.9603175
9626,0.0,0.0,2186.961538
9627,21.75,0.0,84.25
9628,0.0,0.0,4492.311111
9629,49.8,0.0,857.2666667
9630,75.0,0.0,1773.375
9631,46.14285714,0.0,1346.630231
9633,0.0,0.0,805.8333333
9634,1668.5,35.0,1372.975
9635,0.0,14.75,2445.066667
9636,426.7,200.0,4140.333766
9637,0.0,0.0,348.3833333
9638,0.0,0.0,325.5
9639,0.0,0.0,1911.610665
9640,388.7916667,944.75,1464.416667
9641,40.5,4.0,472.5416667
9642,0.0,0.0,1593.583333
9643,87.75,0.0,135.0833333
9644,0.0,0.0,4350.647321
9645,56.0,0.0,1399.15
9646,3.5,0.0,663.5277778
9647,146.7,195.0,1717.666667
9648,0.0,0.0,740.3071429
9649,0.0,0.0,105.0
9650,173.5416667,109.75,1859.382937
9651,0.0,0.0,874.952381
9652,264.4166667,0.0,1275.092424
9653,97.0,0.0,3372.748214
9654,190.0,0.0,1328.626894
9655,175.4666667,7.0,2378.377381
9656,0.0,0.0,67.5
9657,276.75,0.0,342.125
9658,0.0,0.0,1009.375
9659,0.0,52.5,502.0
9660,0.0,0.0,530.0
9661,146.0,52.25,0.0
9662,0.0,0.0,340.5
9663,1946.0,0.0,731.0
9664,0.0,0.0,948.3428571
9665,75.0,34.5,4436.376299
9666,9.0,0.0,219.5
9667,0.0,0.0,56.75
9668,40.5,0.0,758.75
9669,0.0,0.0,72.5
9670,64.58333333,0.0,1334.083333
9671,152.0,0.0,450.75
9672,0.0,0.0,1952.5
9673,0.0,0.0,121.5
9675,320.0,0.0,776.1666667
9676,0.0,0.0,3091.146033
9677,51.5,0.0,818.3166667
9678,0.0,0.0,684.75
9679,0.0,0.0,1224.541667
9680,0.0,0.0,459.0833333
9681,0.0,0.0,474.3333333
9682,0.0,0.0,315.0
9683,93.0,23.0,783.875
9684,167.0,0.0,1445.458333
9685,0.0,0.0,517.0
9686,0.0,0.0,444.0
9687,0.0,0.0,1197.700198
9688,0.0,0.0,16.0
9689,185.9904762,111.1666667,10415.78364
9690,114.2591575,352.0833333,6245.704152
9691,399.25,298.0,2409.875
9692,0.0,0.0,2004.708333
9693,113.75,0.0,1905.078571
9694,0.0,0.0,903.4305556
9696,943.0,16.0,935.6666667
9697,0.0,22.0,979.375
9698,126.0,0.0,127.1666667
9699,73.0,0.0,1280.45
9700,0.0,0.0,427.0
9701,0.0,0.0,93.0
9702,8.0,0.0,787.5357143
9703,0.0,0.0,210.4
9704,0.0,0.0,257.75
9705,180.6666667,649.25,8041.58887
9706,634.5,312.75,7017.192635
9707,0.0,0.0,1244.35
9708,253.1,0.0,1591.888095
9709,121.2666667,0.0,114.6
9710,176.9638554,266.875,8650.048771
9711,0.0,0.0,123.0
9713,88.0,719.0,1986.553118
9714,381.45,64.5,1363.7
9715,30.0,33.0,3753.19449
9717,180.5,0.0,1070.625
9718,20.0,0.0,1839.25
9720,255.75,0.0,1787.479365
9721,323.3636364,0.0,1534.825143
9722,58.5,0.0,1568.5
9723,60.5,0.0,111.5
9724,131.5,0.0,2332.109524
9725,0.0,0.0,598.5
9726,163.375,0.0,24.0
9727,18.0,13.0,1287.27381
9728,216.3333333,9.0,985.3151515
9729,0.0,0.0,2420.65
9730,0.0,0.0,300.3333333
9731,114.125,13.0,1602.94026
9732,1455.35,0.0,1646.612195
9733,198.5,0.0,1824.083333
9734,493.75,0.0,1525.0
9735,0.0,0.0,114.4166667
9736,0.0,0.0,1768.657051
9737,2086.75,46.5,5546.0
9738,177.3333333,0.0,2346.220238
9739,0.0,0.0,2177.333333
9740,239.9288462,60.5,1929.185664
9741,136.5,0.0,1261.5
9742,0.0,0.0,898.15
9743,111.3,0.0,4172.11572
9744,0.0,0.0,143.0
9745,85.0,0.0,43.5
9746,24.5,0.0,749.125
9747,448.5,52.0,2537.807082
9748,0.0,0.0,580.25
9749,111.0,11.0,3494.06746
9750,16.0,137.8333333,1605.583333
9751,45.0,0.0,1100.475
9752,112.875,0.0,134.675
9753,0.0,0.0,296.3928571
9754,0.0,0.0,691.75
9755,0.0,0.0,444.0
9756,311.8300935,201.5,6850.499335
9757,152.5,0.0,291.1666667
9758,0.0,0.0,232.5
9759,0.0,0.0,2046.832418
9760,83.0,220.25,2974.734799
9761,0.0,0.0,277.0
9762,92.75,0.0,108.25
9763,64.5,0.0,1151.136905
9764,0.0,584.0,2060.508333
9765,201.3666667,204.0,2764.290278
9766,11.0,0.0,175.75
9767,466.0,0.0,609.5416667
9768,0.0,0.0,2264.091667
9769,75.0,0.0,349.0
9771,0.0,0.0,546.75
9772,317.9583333,821.0,781.425
9773,0.0,0.0,463.6666667
9774,20.0,0.0,3391.68588
9775,63.0,0.0,43.75
9776,0.0,0.0,1423.833333
9778,157.0,0.0,834.075
9779,0.0,0.0,706.7
9780,0.0,0.0,806.125
9781,295.9285714,17.9,6759.311928
9783,0.0,0.0,440.75
9784,20.0,115.0,1404.459091
9785,288.0875,0.0,326.9277778
9786,92.5625,0.0,99.5
9787,0.0,0.0,137.0
9788,0.0,0.0,64.5
9789,83.0,0.0,2517.216667
9790,7.5,0.0,3060.055556
9791,322.8333333,12.0,866.2166667
9792,0.0,0.0,188.0
9793,0.0,0.0,2110.124603
9794,65.5,0.0,5316.459524
9795,0.0,0.0,176.7666667
9796,0.0,0.0,591.25
9797,197.5,0.0,820.5
9798,0.0,0.0,368.0
9799,0.0,0.0,158.0
9800,0.0,0.0,72.0
9801,0.0,0.0,2990.3125
9802,0.0,0.0,2152.588889
9803,1592.916667,146.6666667,1722.583333
9804,44.5,0.0,7012.266796
9805,60.5,0.0,320.9833333
9807,183.0833333,40.5,6879.801826
9808,49.0,0.0,2237.603885
9809,284.0,0.0,2270.75
9810,50.0,0.0,602.25
9811,158.5952381,167.0,1256.291667
9812,47.0,0.0,1796.583333
9813,0.0,0.0,269.7
9814,33.75,0.0,96.0
9815,53.75,0.0,1130.80754
9816,0.0,0.0,1333.914286
9817,34.0,0.0,1907.135417
9818,0.0,0.0,1085.333333
9819,272.0416667,502.75,3239.418207
9821,109.0,0.0,2002.25
9822,0.0,77.0,3757.75
9823,0.0,0.0,115.25
9824,0.0,0.0,204.75
9825,33.5,0.0,556.0
9826,0.0,50.5,238.55
9827,0.0,0.0,423.1833333
9828,0.0,0.0,1664.0
9829,0.0,0.0,46.5
9830,159.1666667,8.0,2766.942172
9832,64.5,0.0,2696.10873
9833,34.5,0.0,154.5
9834,139.5,0.0,1831.149084
9836,45.0,0.0,246.5
9837,6.0,0.0,1626.0
9838,43.92857143,0.0,9951.359644
9839,569.0,58.5,941.6994048
9840,5.0,66.5,1716.583333
9841,0.0,0.0,597.25
9842,0.0,0.0,43.0
9843,37.58333333,0.0,1982.523611
9844,2.0,0.0,1335.737854
9845,0.0,0.0,690.9583333
9846,331.9833333,128.0,8217.678753
9847,0.0,157.5,5999.808333
9848,56.25,0.0,182.25
9849,224.875,0.0,845.75
9850,279.0,69.5,1430.25
9851,0.0,0.0,179.25
9852,197.7083333,130.5166667,1359.771429
9853,3.0,34.0,1021.519444
9854,34.5,0.0,491.8333333
9855,0.0,0.0,907.943254
9856,0.0,78.0,8402.715986
9857,0.0,0.0,184.3333333
9858,49.7,0.0,1991.822567
9859,61.25,0.0,595.75
9860,0.0,588.0,5315.211905
9861,110.0,1188.5,9648.177094
9862,0.0,0.0,73.0
9863,47.0,0.0,738.9107143
9864,20.5,59.0,83.5
9866,4.0,0.0,1749.0
9867,0.0,0.0,140.4583333
9868,0.0,0.0,698.5416667
9869,76.5,0.0,123.2291667
9870,576.0,0.0,587.75
9871,0.0,0.0,17.0
9872,0.0,21.0,0.0
9873,121.0,0.0,589.875
9874,904.5833333,83.5,4096.15859
9875,0.0,0.0,723.0
9876,45.25,0.0,4126.448611
9877,0.0,0.0,5504.695238
9878,17.0,1231.0,27.375
9880,16.0,0.0,2939.625
9881,102.5555556,79.5,3713.580105
9882,0.0,84.25,2596.204762
9883,36.5,0.0,1668.116667
9884,66.4,0.0,742.6875
9885,18.0,0.0,1218.75
9886,77.7,2.0,551.1583333
9887,72.0,0.0,46.5
9888,237.5,0.0,1302.518056
9889,0.0,0.0,929.5833333
9890,0.0,0.0,1309.658333
9891,0.0,0.0,2852.013141
9892,0.0,0.0,272.1666667
9893,424.0,0.0,61.5
9894,0.0,0.0,295.0
9895,68.75,0.0,3770.916071
9896,43.0,0.0,834.3611111
9898,0.0,0.0,668.5
9899,0.0,0.0,521.925
9900,0.0,0.0,1544.595238
9901,0.0,0.0,12.0
9902,0.0,77.95833333,17086.23424
9903,14.25,0.0,1082.75
9904,0.0,0.0,1803.666667
9905,58.0,28.5,4729.065909
9906,52.5,0.0,463.5
9907,0.0,0.0,1355.366667
9909,21.0,0.0,529.75
9910,0.0,0.0,836.5
9911,0.0,0.0,719.2
9912,66.0,0.0,146.5
9913,0.0,0.0,2632.7
9914,198.6666667,89.0,8178.226923
9915,395.7083333,182.8,1461.725
9916,403.0,0.0,1616.54816
9917,38.5,0.0,197.75
9918,0.0,0.0,11.0
9919,20.0,39.5,8613.257312
9920,494.5333333,0.0,2070.616667
9921,225.45,0.0,1449.608333
9922,28.0,0.0,163.375
9923,87.0,242.75,4081.041667
9924,57.5,0.0,353.1527778
9925,0.0,0.0,791.9166667
9926,0.0,0.0,1088.866667
9927,265.75,0.0,168.75
9928,0.0,0.0,181.0
9930,0.0,0.0,198.75
9931,396.960452,168.8333333,9247.383869
9932,0.0,0.0,1659.25
9933,0.0,0.0,39.5
9934,175.3333333,0.0,2638.244429
9935,235.0,0.0,127.6
9936,90.0,48.5,3789.583333
9937,0.0,0.0,122.0
9939,0.0,0.0,375.0
9940,352.1071429,759.0,3660.342875
9941,63.0,0.0,565.5
9942,0.0,0.0,2021.320833
9943,0.0,0.0,20.0
9945,0.0,0.0,97.5
9946,0.0,0.0,2614.209722
9947,0.0,0.0,308.25
9948,0.0,0.0,1020.013889
9951,0.0,0.0,93.0
9952,74.0,0.0,5154.777093
9953,64.5,0.0,1443.641667
9954,0.0,0.0,480.0
9955,0.0,0.0,548.2678571
9956,0.0,0.0,828.25
9957,132.7222222,104.0,3608.346752
9958,19.83333333,0.0,545.0833333
9959,301.1369048,886.5,5097.41833
9960,446.9333333,597.5833333,2350.667857
9961,0.0,0.0,129.5
9962,0.0,10.0,1310.636905
9963,184.4583333,8.166666667,1398.390775
9964,74.08333333,3.0,2915.571429
9965,61.5,0.0,949.75
9966,0.0,0.0,2381.097222
9967,32.25,0.0,1273.25
9968,0.0,0.0,3002.902778
9969,54.5,0.0,148.75
9970,335.1666667,219.0,6235.06603
9972,1103.330357,696.8333333,12959.91515
9973,0.0,0.0,1361.203175
9974,0.0,28.75,2375.114286
9975,0.0,0.0,1404.75
9976,875.0,0.0,780.7916667
9977,250.25,0.0,8276.292565
9978,104.5,0.0,1206.75
9979,166.375,0.0,1858.833333
9980,11.83333333,27.0,424.75
9982,261.1619048,0.0,1992.717308
9983,364.3333333,19.0,3642.066026
9984,0.0,0.0,480.9166667
9985,0.0,0.0,77.5
9986,64.5,0.0,2120.630952
9987,84.25,0.0,1725.966667
9988,0.0,0.0,1200.5
9989,0.0,0.0,1314.083333
9990,0.0,0.0,2225.288889
9991,0.0,0.0,528.5833333
9992,0.0,0.0,42.0
9993,147.4583333,216.5,1587.765598
9995,8.0,134.5,507.2916667
9996,0.0,6.0,162.625
9997,0.0,0.0,442.5
9998,0.0,0.0,185.0
9999,252.8125,78.5,4597.124242
10000,142.5,0.0,1885.33744
10001,965.5,0.0,1895.133333
10002,22.0,39.0,1903.081639
10003,0.0,0.0,2872.125
10004,196.25,62.5,148.75
10005,55.5,0.0,4048.583333
10006,140.5,0.0,431.5
10007,0.0,0.0,60.5
10008,0.0,0.0,105.5
10009,0.0,0.0,1902.25
10011,106.5,49.5,1433.634921
10012,0.0,0.0,709.75
10013,218.6666667,0.0,145.6666667
10014,115.5833333,0.0,1076.958333
10015,242.5,0.0,5004.229167
10016,0.0,0.0,1038.0
10017,0.0,0.0,337.0
10018,0.0,0.0,98.0
10019,0.0,0.0,1029.583333
10020,0.0,0.0,1437.75
10021,0.0,0.0,534.875
10022,89.75,16.0,1751.847727
10023,0.0,0.0,1435.375
10024,0.0,0.0,638.25
10025,97.83333333,0.0,489.0
10026,0.0,0.0,954.0833333
10027,48.97619048,65.0,1159.5671
10028,0.0,0.0,80.5
10029,0.0,0.0,27.5
10030,0.0,0.0,258.2916667
10031,0.0,0.0,101.8333333
10032,247.0833333,0.0,4600.540873
10033,25.75,452.0833333,953.5892857
10034,222.75,15.75,1749.842262
10035,230.6666667,0.0,2178.85
10036,167.4061355,0.0,1512.574405
10037,19.66666667,254.9166667,4254.666667
10039,0.0,0.0,506.452381
10040,0.0,36.5,1383.661111
10041,99.0,0.0,1261.658333
10042,0.0,0.0,466.125
10043,96.0,0.0,2833.814103
10044,0.0,0.0,711.1666667
10045,0.0,207.25,3788.8
10046,0.0,0.0,213.5
10047,94.0,4.0,8584.025049
10048,0.0,0.0,1004.5
10049,46.5,0.0,1322.004437
10050,0.0,0.0,2051.466667
10051,60.25,0.0,131.5833333
10052,69.5,0.0,308.4583333
10053,15.0,0.0,8.0
10054,70.5,0.0,541.5357143
10055,0.0,0.0,282.0833333
10056,191.8333333,17.0,209.3333333
10057,0.0,121.25,3296.602091
10058,136.0,0.0,1426.583333
10059,0.0,288.0,6725.66369
10060,110.75,0.0,146.75
10062,0.0,0.0,10.0
10063,0.0,0.0,864.4583333
10064,22.0,0.0,259.75
10065,0.0,0.0,1215.666667
10066,0.0,0.0,66.5
10067,164.5833333,28.5,3427.665476
10068,0.0,62.75,680.2559524
10069,4.0,0.0,492.25
10070,0.0,0.0,799.375
10071,140.5,0.0,1475.166667
10072,31.5,0.0,32.83333333
10073,0.0,82.0,4772.919574
10074,105.0,24.5,5778.966667
10075,0.0,0.0,20.0
10076,139.5,0.0,816.8333333
10077,59.5,662.0,1586.154762
10078,208.8888889,134.0,1335.809127
10079,0.0,0.0,743.75
10080,0.0,17.75,6203.690476
10081,41.5,57.5,2689.625
10082,63.75,0.0,774.7288136
10083,9.0,0.0,6617.791228
10084,0.0,65.5,71.5
10085,67.5,0.0,393.5
10086,37.5,82.0,96.625
10088,181.275,65.0,3283.715359
10089,0.0,0.0,62.75
10090,149.7619048,267.25,3934.201024
10091,104.0,136.5,977.5333333
10092,0.0,0.0,4373.847619
10093,0.0,0.0,162.25
10095,0.0,0.0,584.3083333
10096,0.0,0.0,559.0
10097,0.0,0.0,305.0
10098,27.5,0.0,922.7083333
10099,0.0,0.0,97.5
10100,88.0,0.0,516.8333333
10101,29.75,0.0,689.202381
10102,497.1666667,0.0,1170.166667
10103,135.2,430.3333333,3974.534501
10104,27.5,17.0,10.0
10105,0.0,14.0,1666.75
10106,311.25,428.547619,3891.214286
10107,93.75,0.0,2161.388889
10108,43.5,0.0,2006.834416
10109,0.0,29.5,103.5208333
10110,0.0,0.0,123.75
10111,140.475,0.0,1252.561414
10112,0.0,0.0,478.0333333
10113,0.0,0.0,22.0
10114,140.8,254.75,1740.052778
10115,162.5,0.0,156.5
10117,0.0,0.0,242.0833333
10118,200.5,390.0,904.5666667
10119,179.0,0.0,432.75
10120,52.5,0.0,2714.958333
10121,72.0,0.0,871.5
10122,0.0,27.0,735.5151515
10123,68.28571429,0.0,741.0555556
10124,58.25,47.75,833.1666667
10125,0.0,0.0,87.0
10126,0.0,0.0,136.5
10127,0.0,0.0,212.25
10128,47.5,0.0,1870.791667
10129,3.0,0.0,577.1666667
10130,51.5,0.0,1954.754167
10131,36.0,0.0,2359.375
10132,109.0416667,0.0,1136.083333
10133,0.0,0.0,686.5
10134,184.2727273,0.0,1427.689394
10135,1079.184314,176.5,2162.840879
10136,0.0,174.0,5254.158333
10137,154.5,0.0,108.4166667
10138,570.25,0.0,1728.25
10139,0.0,0.0,156.5
10140,116.5416667,208.6666667,1813.250382
10141,21.0,0.0,1998.25
10142,0.0,0.0,396.1666667
10143,0.0,0.0,576.3
10144,0.0,0.0,1035.083333
10145,81.54166667,0.0,808.0416667
10146,63.5,0.0,552.3333333
10148,0.0,0.0,491.75
10149,0.0,0.0,901.2666667
10150,0.0,0.0,158.75
10151,0.0,0.0,1599.5
10152,7.0,0.0,78.5
10153,13.0,37.5,675.6666667
10154,0.0,0.0,4590.431277
10155,55.5,0.0,158.25
10156,53.5,0.0,287.3333333
10157,0.0,0.0,253.5833333
10158,0.0,0.0,1768.980303
10159,119.3333333,0.0,5602.593506
10160,13.83333333,0.0,8336.039583
10161,302.0,0.0,675.375
10162,0.0,0.0,2627.756494
10163,0.0,0.0,244.75
